Id,Name,Categories,Species,Lat,Lng,Lat/Lng,Address Override,Street Num,Street,Suburb,State,Postcode,Country,Last Known Status,Tags,Owned By,Contracted To,Map URL,Profile URL
bpsj7,Ral-Den Dairy Inc,Farm (dairy),Cows/cattle,44.282127,-92.281128,"44.282127, -92.281128",,,T-110,Millville,MN,55957,United States,Open,,,,https://www.farmtransparency.org/map?location=bpsj7,https://www.farmtransparency.org/facilities/bpsj7-ral-den-dairy-inc
18a19,Raleigh's Poultry Farm,Farm (meat),Chickens,40.874218,-73.251518,"40.874218, -73.251518",,335,Old Indian head Road,Kings Park,NY,11754,United States,Open,,,,https://www.farmtransparency.org/map?location=18a19,https://www.farmtransparency.org/facilities/18a19-raleighs-poultry-farm
u8gsq,Ralph & Dorothy Bontrager,Farm (meat),Chickens,41.628487,-85.757729,"41.628487, -85.757729",,59723,County Road 33,Middlebury,IN,46540,United States,Open,,,,https://www.farmtransparency.org/map?location=u8gsq,https://www.farmtransparency.org/facilities/u8gsq-ralph-dorothy-bontrager
akjjg,RALPH CORNELIUS LIVESTOCK,,,40.848164,-98.455284,"40.848164, -98.455284",,5723,County Road 22,Alda,NE,68810,United States,Open,,,,https://www.farmtransparency.org/map?location=akjjg,https://www.farmtransparency.org/facilities/akjjg-ralph-cornelius-livestock
9j5rk,Ralph Dorale,Farm (meat),Pigs,42.079590,-95.557442,"42.079590, -95.557442",,1597,J Avenue,Charter Oak,IA,51439,United States,Open,,,,https://www.farmtransparency.org/map?location=9j5rk,https://www.farmtransparency.org/facilities/9j5rk-ralph-dorale
pwjh2,RALPH EVANS,Farm (meat),Chickens,33.373344,-87.872147,"33.373344, -87.872147",,2149,County Road 88,Gordo,AL,35466,United States,Open,,,,https://www.farmtransparency.org/map?location=pwjh2,https://www.farmtransparency.org/facilities/pwjh2-ralph-evans
lzf22,RALPH FRANKLIN SESSUMS POULTRY,Farm (meat),Chickens,32.644924,-89.387596,"32.644924, -89.387596",,908,Mississippi 487,Walnut Grove,MS,39189,United States,Open,,,,https://www.farmtransparency.org/map?location=lzf22,https://www.farmtransparency.org/facilities/lzf22-ralph-franklin-sessums-poultry
ftl1o,Ralph Hall,Farm (meat),Chickens,33.902283,-81.421410,"33.902283, -81.421410",,608,Perry Taylor Road,Batesburg-Leesville,SC,29070,United States,Open,,,,https://www.farmtransparency.org/map?location=ftl1o,https://www.farmtransparency.org/facilities/ftl1o-ralph-hall
uje6u,"RALPH JUNKIN, JR. FARM",Farm (meat),Chickens,33.442127,-87.869759,"33.442127, -87.869759",,1913,Rumba Road,Gordo,AL,35466,United States,Open,,,,https://www.farmtransparency.org/map?location=uje6u,https://www.farmtransparency.org/facilities/uje6u-ralph-junkin-jr-farm
p5rve,Ralph Knies,Farm (meat),Pigs,38.340279,-86.712372,"38.340279, -86.712372",,2634,South 1025 East,Birdseye,IN,47513,United States,Open,,,,https://www.farmtransparency.org/map?location=p5rve,https://www.farmtransparency.org/facilities/p5rve-ralph-knies
i2ezc,Ralph L Frye Jr,Farm (dairy),Cows/cattle,40.243576,-79.436264,"40.243576, -79.436264",,243,Phillips Road,Latrobe,PA,15650,United States,Open,,,,https://www.farmtransparency.org/map?location=i2ezc,https://www.farmtransparency.org/facilities/i2ezc-ralph-l-frye-jr
dgol2,Ralph L Schlatter,Farm (dairy),Cows/cattle,41.173595,-84.462807,"41.173595, -84.462807",,18637,Road 168,Defiance,OH,43512,United States,Open,,,,https://www.farmtransparency.org/map?location=dgol2,https://www.farmtransparency.org/facilities/dgol2-ralph-l-schlatter
w654l,RALPH MAYO PROPERTY,,,34.213650,-86.518761,"34.213650, -86.518761",,384,Moody Road,Blountsville,AL,35031,United States,Open,,,,https://www.farmtransparency.org/map?location=w654l,https://www.farmtransparency.org/facilities/w654l-ralph-mayo-property
lzdpv,Ralph Myhre,Farm (dairy),Cows/cattle,44.557480,-91.187485,"44.557480, -91.187485",,W12051,Myhre Road,Osseo,WI,54758,United States,Open,,,,https://www.farmtransparency.org/map?location=lzdpv,https://www.farmtransparency.org/facilities/lzdpv-ralph-myhre
ibqcf,Ralph Walkington,Farm (dairy),Cows/cattle,43.480228,-85.117531,"43.480228, -85.117531",,1478,1 Mile Road,Blanchard,MI,49310,United States,Open,,,,https://www.farmtransparency.org/map?location=ibqcf,https://www.farmtransparency.org/facilities/ibqcf-ralph-walkington
f0zli,"Ralph Ward, Poultry",Farm (eggs),Chickens,31.342829,-89.988770,"31.342829, -89.988770",,762,Ranch Road,Foxworth,MS,39483,United States,Open,,,,https://www.farmtransparency.org/map?location=f0zli,https://www.farmtransparency.org/facilities/f0zli-ralph-ward-poultry
jesro,Ralph Zimmerman,Farm (dairy),Cows/cattle,40.929157,-82.510101,"40.929157, -82.510101",,251,Adario West Road,Shiloh,OH,44878,United States,Open,,,,https://www.farmtransparency.org/map?location=jesro,https://www.farmtransparency.org/facilities/jesro-ralph-zimmerman
cb657,Ralphs Meat Co,Slaughterhouse,Cows/cattle,-36.990662,145.154510,"-36.990662, 145.154510",,55,Granville Drive,Seymour,VIC,3660,Australia,Open,"Domestic Market,Export Market",,,https://www.farmtransparency.org/map?location=cb657,https://www.farmtransparency.org/facilities/cb657-ralphs-meat-co
n1q1v,"Ralphs Ranches, Inc.",Slaughterhouse,,41.853539,-121.951134,"41.853539, -121.951134",,2935,Sheep Mountain Road,Macdoel,CA,96058,United States,Open,,,,https://www.farmtransparency.org/map?location=n1q1v,https://www.farmtransparency.org/facilities/n1q1v-ralphs-ranches-inc
4ryzy,Ram Pork Llc,Farm (meat),Pigs,42.256168,-95.705963,"42.256168, -95.705963",,3120,Taylor Avenue,Danbury,IA,51019,United States,Open,,,,https://www.farmtransparency.org/map?location=4ryzy,https://www.farmtransparency.org/facilities/4ryzy-ram-pork-llc
he8bh,Rambo Farm,Farm (meat),Chickens,38.399441,-93.076675,"38.399441, -93.076675",,33625,33713 Rush Road,Cole Camp,MO,65325,United States,Open,,,,https://www.farmtransparency.org/map?location=he8bh,https://www.farmtransparency.org/facilities/he8bh-rambo-farm
387uv,Rambo Farm,Farm (meat),Chickens,38.399441,-93.076675,"38.399441, -93.076675",,33625,33713 Rush Road,Cole Camp,MO,65325,United States,Open,,,,https://www.farmtransparency.org/map?location=387uv,https://www.farmtransparency.org/facilities/387uv-rambo-farm
hwjgu,Ramburg Beef (Pty) Ltd,Slaughterhouse,,-25.462549,30.984653,"-25.462549, 30.984653",,1,Heyneke Street,Nelspruit,MP,1201,South Africa,Open,,,,https://www.farmtransparency.org/map?location=hwjgu,https://www.farmtransparency.org/facilities/hwjgu-ramburg-beef-pty-ltd
lvf2e,RAMEY AKERMAN POULTRY,Farm (meat),Chickens,31.752808,-88.954018,"31.752808, -88.954018",,1025,Poole Creek Road,Laurel,MS,39443,United States,Open,,,,https://www.farmtransparency.org/map?location=lvf2e,https://www.farmtransparency.org/facilities/lvf2e-ramey-akerman-poultry
7cseb,Ramirez Calf Ranch,Farm (meat),Cows/cattle,34.005886,-117.633141,"34.005886, -117.633141",,7856,Schaefer Avenue,Ontario,CA,91761,United States,Open,,,,https://www.farmtransparency.org/map?location=7cseb,https://www.farmtransparency.org/facilities/7cseb-ramirez-calf-ranch
3u4tg,Rammegaard A/S,Farm (meat),Pigs,56.482872,8.192921,"56.482872, 8.192921",,26,Rammegårdvej,Lemvig,Central Denmark Region,7620,Denmark,Open,,,,https://www.farmtransparency.org/map?location=3u4tg,https://www.farmtransparency.org/facilities/3u4tg-rammegaard-a-s
fxhnf,Rammell Valley Pack,,,43.825706,-111.160416,"43.825706, -111.160416",,7080,North 3000 West,Tetonia,ID,83452,United States,Open,,,,https://www.farmtransparency.org/map?location=fxhnf,https://www.farmtransparency.org/facilities/fxhnf-rammell-valley-pack
6oddg,RAMONA DAIRY,Farm (dairy),Cows/cattle,33.827320,-117.013237,"33.827320, -117.013237",,2451,Ramona Expressway,San Jacinto,CA,92582,United States,Open,,,,https://www.farmtransparency.org/map?location=6oddg,https://www.farmtransparency.org/facilities/6oddg-ramona-dairy
lvwan,Ramona Dairy #2,Farm (dairy),Cows/cattle,33.796059,-117.032982,"33.796059, -117.032982",,610,Warren Road,San Jacinto,CA,92582,United States,Open,,,,https://www.farmtransparency.org/map?location=lvwan,https://www.farmtransparency.org/facilities/lvwan-ramona-dairy-2
xfogf,Ramona Egg Ranch,Farm (eggs),Chickens,33.682121,-117.128792,"33.682121, -117.128792",,,,Winchester,CA,92596,United States,Open,,,,https://www.farmtransparency.org/map?location=xfogf,https://www.farmtransparency.org/facilities/xfogf-ramona-egg-ranch
0drib,Ramona Egg Ranch,Farm (dairy),Cows/cattle,37.287804,-121.032333,"37.287804, -121.032333",,133,Whitworth Road,Newman,CA,95360,United States,Open,,,,https://www.farmtransparency.org/map?location=0drib,https://www.farmtransparency.org/facilities/0drib-ramona-egg-ranch
0bx2j,Rampart Farm & Wool Mill,Farm (wool),Sheep,43.316231,-80.213608,"43.316231, -80.213608",,2393,Concession Road 6 West,Hamilton,ON,N0B 1L0,Canada,Open,,,,https://www.farmtransparency.org/map?location=0bx2j,https://www.farmtransparency.org/facilities/0bx2j-rampart-farm-wool-mill
550xb,"RAMSAY FAMILY FARM, INC.",Farm (meat),Chickens,38.053192,-75.661766,"38.053192, -75.661766",,31555,Rehobeth Road,Westover,MD,21871,United States,Open,,,,https://www.farmtransparency.org/map?location=550xb,https://www.farmtransparency.org/facilities/550xb-ramsay-family-farm-inc
56nw3,"RAMSAY FAMILY FARM, INC.",Farm (meat),Chickens,38.053192,-75.661766,"38.053192, -75.661766",,31555,Rehobeth Road,Westover,MD,21871,United States,Open,,,,https://www.farmtransparency.org/map?location=56nw3,https://www.farmtransparency.org/facilities/56nw3-ramsay-family-farm-inc
wapl5,Ramsey Dairy Farm,Farm (dairy),Cows/cattle,35.512177,-82.377823,"35.512177, -82.377823",,29,Sugar Hollow Lane,Fairview,NC,28730,United States,Open,,,,https://www.farmtransparency.org/map?location=wapl5,https://www.farmtransparency.org/facilities/wapl5-ramsey-dairy-farm
7d1zs,Ramsey Food Processing,Slaughterhouse,,-29.727360,152.938629,"-29.727360, 152.938629",,350,Hyde Street,South Grafton,NSW,2460,Australia,Closed,,,,https://www.farmtransparency.org/map?location=7d1zs,https://www.farmtransparency.org/facilities/7d1zs-ramsey-food-processing
xmi2q,"RAMSEY, HARRY DAIRY FARM",Farm (dairy),Cows/cattle,38.594517,-84.216789,"38.594517, -84.216789",,1900,Milford Road,Falmouth,KY,41040,United States,Open,,,,https://www.farmtransparency.org/map?location=xmi2q,https://www.farmtransparency.org/facilities/xmi2q-ramsey-harry-dairy-farm
kt5aw,Ramsier Farms,Farm (dairy),Cows/cattle,40.984596,-81.804375,"40.984596, -81.804375",,9648,Krabill Road,Sterling,OH,44276,United States,Open,,,,https://www.farmtransparency.org/map?location=kt5aw,https://www.farmtransparency.org/facilities/kt5aw-ramsier-farms
s6lj7,"Ramsier's Willow Spring Farm, LLC",Farm (dairy),Cows/cattle,40.989796,-81.778656,"40.989796, -81.778656",,2477,Eastern Road,Rittman,OH,44270,United States,Open,,,,https://www.farmtransparency.org/map?location=s6lj7,https://www.farmtransparency.org/facilities/s6lj7-ramsiers-willow-spring-farm-llc
at3ul,RAN-MAR FARMS,Farm (meat),Pigs,35.612503,-96.354576,"35.612503, -96.354576",,,,Mason,OK,74859,United States,Open,,,,https://www.farmtransparency.org/map?location=at3ul,https://www.farmtransparency.org/facilities/at3ul-ran-mar-farms
7spw5,Ran/kel Farms,Farm (meat),Pigs,41.113480,-91.685402,"41.113480, -91.685402",,1165,135th Street,Wayland,IA,52654,United States,Open,,,,https://www.farmtransparency.org/map?location=7spw5,https://www.farmtransparency.org/facilities/7spw5-ran-kel-farms
27ey2,Rana Ranch Bullfrogs,Experimentation,,42.564705,-114.472443,"42.564705, -114.472443",,188,Jackson Street,Twin Falls,ID,83301,United States,Open,,,,https://www.farmtransparency.org/map?location=27ey2,https://www.farmtransparency.org/facilities/27ey2-rana-ranch-bullfrogs
61392,Ranald Ross Ferrier,Farm (meat),Cows/cattle,-26.906534,151.409515,"-26.906534, 151.409515",,210,Kleinschmidts Road,Bell,QLD,4408,Australia,Open,,Ranald Ross Ferrier,,https://www.farmtransparency.org/map?location=61392,https://www.farmtransparency.org/facilities/61392-ranald-ross-ferrier
4o7f4,Ranch Feedlot,Farm (meat),Cows/cattle,-26.144047,28.575134,"-26.144047, 28.575134",,,Unnamed Road,Delmas,MP,2210,South Africa,Open,Feedlot,,,https://www.farmtransparency.org/map?location=4o7f4,https://www.farmtransparency.org/facilities/4o7f4-ranch-feedlot
uapmk,Ranch South (handlos),Farm (meat),Pigs,41.806332,-94.920540,"41.806332, -94.920540",,1395,Jay Avenue,Audubon,IA,50025,United States,Open,,,,https://www.farmtransparency.org/map?location=uapmk,https://www.farmtransparency.org/facilities/uapmk-ranch-south-handlos
ic22x,"Rancher's PrideMeats, Inc.",Slaughterhouse,,39.770878,-77.620003,"39.770878, -77.620003",,5054,Design Avenue,Waynesboro,PA,17268,United States,Open,,,,https://www.farmtransparency.org/map?location=ic22x,https://www.farmtransparency.org/facilities/ic22x-ranchers-pridemeats-inc
xz1jf,"Ranchers & Farmers Stockyard of Guymon, LLC",Farm (meat),Pigs,36.721313,-101.437904,"36.721313, -101.437904",,,N0880 Road,Guymon,OK,73942,United States,Open,,,,https://www.farmtransparency.org/map?location=xz1jf,https://www.farmtransparency.org/facilities/xz1jf-ranchers-farmers-stockyard-guymon-llc
d1g0j,Ranchland Packing Co.,Slaughterhouse,,45.998638,-112.562782,"45.998638, -112.562782",,1201,Centennial Avenue,Butte,MT,59701,United States,Open,,,,https://www.farmtransparency.org/map?location=d1g0j,https://www.farmtransparency.org/facilities/d1g0j-ranchland-packing-co
pykbe,RANCHO CANTERA,,,42.340740,-89.910339,"42.340740, -89.910339",,2866,North Sunnyside Road,Kent,IL,61044,United States,Open,,,,https://www.farmtransparency.org/map?location=pykbe,https://www.farmtransparency.org/facilities/pykbe-rancho-cantera
mej80,Rancho de ovejas Borras,Farm (wool),Sheep,39.207233,-2.174480,"39.207233, -2.174480",,,Camino de la Piedra Arenisca,La Roda,CM,02630,Spain,Open,,,,https://www.farmtransparency.org/map?location=mej80,https://www.farmtransparency.org/facilities/mej80-rancho-de-ovejas-borras
kuyjo,Rancho Del Sol,Farm (dairy),Cows/cattle,36.278030,-119.620064,"36.278030, -119.620064",,13339,9th Avenue,Hanford,CA,93230,United States,Open,,,,https://www.farmtransparency.org/map?location=kuyjo,https://www.farmtransparency.org/facilities/kuyjo-rancho-del-sol
hvfdl,Rancho Nuevo Dairy,Farm (dairy),Cows/cattle,36.168739,-119.457932,"36.168739, -119.457932",,20969,Wilbur Road,Tulare,CA,93274,United States,Open,,,,https://www.farmtransparency.org/map?location=hvfdl,https://www.farmtransparency.org/facilities/hvfdl-rancho-nuevo-dairy
u2bdk,Rancho Ramona Dairy,Farm (dairy),Cows/cattle,33.831848,-117.051163,"33.831848, -117.051163",,4040,Ramona Expressway,San Jacinto,CA,92582,United States,Open,,,,https://www.farmtransparency.org/map?location=u2bdk,https://www.farmtransparency.org/facilities/u2bdk-rancho-ramona-dairy
whu65,Rancho Sierra Vista Dairy,Farm (dairy),Cows/cattle,36.388142,-119.330391,"36.388142, -119.330391",,32866,Monson Ditch,Visalia,CA,93291,United States,Open,,,,https://www.farmtransparency.org/map?location=whu65,https://www.farmtransparency.org/facilities/whu65-rancho-sierra-vista-dairy
jdtle,Rancho Teresita Dairy,Farm (dairy),Cows/cattle,36.184731,-119.226486,"36.184731, -119.226486",,,,Tulare,CA,93274,United States,Open,,,,https://www.farmtransparency.org/map?location=jdtle,https://www.farmtransparency.org/facilities/jdtle-rancho-teresita-dairy
du7qe,Rancho Teresita Dairy,Farm (dairy),Cows/cattle,36.184311,-119.224792,"36.184311, -119.224792",,,Avenue 216,Tulare,CA,93274,United States,Open,,,,https://www.farmtransparency.org/map?location=du7qe,https://www.farmtransparency.org/facilities/du7qe-rancho-teresita-dairy
diuix,Rancho Texas Lanzarote park,Zoo,,28.931791,-13.644436,"28.931791, -13.644436",,,Calle Alcalde Cabrera Torres,Tías,CN,35572,Spain,Open,,,,https://www.farmtransparency.org/map?location=diuix,https://www.farmtransparency.org/facilities/diuix-rancho-texas-lanzarote-park
z0bes,RANDAL C. HAMBRICK (NEW CONSTRUCTION),Farm (meat),Chickens,39.037636,-75.796249,"39.037636, -75.796249",,26099,Maryland 313,Goldsboro,MD,21636,United States,Open,,,,https://www.farmtransparency.org/map?location=z0bes,https://www.farmtransparency.org/facilities/z0bes-randal-c-hambrick-new-construction
y9yi9,RANDAL C. HAMBRICK (NEW CONSTRUCTION),Farm (meat),Chickens,39.037636,-75.796249,"39.037636, -75.796249",,26099,Maryland 313,Goldsboro,MD,21636,United States,Open,,,,https://www.farmtransparency.org/map?location=y9yi9,https://www.farmtransparency.org/facilities/y9yi9-randal-c-hambrick-new-construction
lo3b7,Randall & Debra Beer,Farm (meat),Pigs,41.360153,-85.904953,"41.360153, -85.904953",,8869,North 300 West,Milford,IN,46542,United States,Open,,,,https://www.farmtransparency.org/map?location=lo3b7,https://www.farmtransparency.org/facilities/lo3b7-randall-debra-beer
ni0nd,Randall & Tamara Studebaker,Farm (dairy),Cows/cattle,41.127438,-85.619339,"41.127438, -85.619339",,2355,South 675 West,South Whitley,IN,46787,United States,Open,,,,https://www.farmtransparency.org/map?location=ni0nd,https://www.farmtransparency.org/facilities/ni0nd-randall-tamara-studebaker
ovalj,Randall Burton,Farm (dairy),Cows/cattle,37.161728,-85.307884,"37.161728, -85.307884",,591,Cane Valley Road,Columbia,KY,42728,United States,Open,,,,https://www.farmtransparency.org/map?location=ovalj,https://www.farmtransparency.org/facilities/ovalj-randall-burton
y4e9p,Randall C Buisker,Farm (dairy),Cows/cattle,42.531246,-89.893394,"42.531246, -89.893394",,2810,Wayne Center Road,South Wayne,WI,53587,United States,Open,Calf / Veal Hutches,,,https://www.farmtransparency.org/map?location=y4e9p,https://www.farmtransparency.org/facilities/y4e9p-randall-c-buisker
qhy5j,RANDALL COUNTY FEEDYARD,Farm (meat),Cows/cattle,35.062428,-102.017258,"35.062428, -102.017258",,,Unnamed Road,Amarillo,TX,79119,United States,Open,,,,https://www.farmtransparency.org/map?location=qhy5j,https://www.farmtransparency.org/facilities/qhy5j-randall-county-feedyard
k7o0o,RANDALL FAWCETT DAIRY,Farm (dairy),Cows/cattle,36.982491,-120.845093,"36.982491, -120.845093",,19504,Charleston Road,Los Banos,CA,93635,United States,Open,,,,https://www.farmtransparency.org/map?location=k7o0o,https://www.farmtransparency.org/facilities/k7o0o-randall-fawcett-dairy
qdt2i,Randall Hague,Farm (dairy),Cows/cattle,44.757961,-92.205208,"44.757961, -92.205208",,W1478,610th Avenue,Elmwood,WI,54740,United States,Open,,,,https://www.farmtransparency.org/map?location=qdt2i,https://www.farmtransparency.org/facilities/qdt2i-randall-hague
zit4m,Randall Hanson Dairy,Farm (dairy),Cows/cattle,43.198906,-91.730362,"43.198906, -91.730362",,1689,182nd Street,Decorah,IA,52101,United States,Open,,,,https://www.farmtransparency.org/map?location=zit4m,https://www.farmtransparency.org/facilities/zit4m-randall-hanson-dairy
90snk,RANDALL HOGAN FARM,Farm (eggs),Chickens,34.236313,-87.007072,"34.236313, -87.007072",,787,County Road 1129,Cullman,AL,35057,United States,Open,,,,https://www.farmtransparency.org/map?location=90snk,https://www.farmtransparency.org/facilities/90snk-randall-hogan-farm
27bkg,Randall Lindley,Farm (dairy),Cows/cattle,43.634953,-116.482025,"43.634953, -116.482025",,4505,West Ustick Road,Meridian,ID,83646,United States,Open,,,,https://www.farmtransparency.org/map?location=27bkg,https://www.farmtransparency.org/facilities/27bkg-randall-lindley
sn00d,Randall Meadows,Farm (dairy),Cows/cattle,38.468201,-83.588493,"38.468201, -83.588493",,620,State Highway 1902,Wallingford,KY,41093,United States,Open,,,,https://www.farmtransparency.org/map?location=sn00d,https://www.farmtransparency.org/facilities/sn00d-randall-meadows
g389r,Randall R Schmidt,Farm (dairy),Cows/cattle,43.229454,-90.290527,"43.229454, -90.290527",,29405,U.S. 14,Lone Rock,WI,53556,United States,Open,,,,https://www.farmtransparency.org/map?location=g389r,https://www.farmtransparency.org/facilities/g389r-randall-r-schmidt
u3rxg,RANDALL RANCH (BEEF CATTLE FEEDLOT),Farm (meat),Cows/cattle,43.125988,-112.519035,"43.125988, -112.519035",,1121,West 475 South,Blackfoot,ID,83221,United States,Open,,,,https://www.farmtransparency.org/map?location=u3rxg,https://www.farmtransparency.org/facilities/u3rxg-randall-ranch-beef-cattle-feedlot
u0bvh,Randall Turmail,Farm (meat),Pigs,38.776741,-86.088211,"38.776741, -86.088211",,12055,Payne Road,Vallonia,IN,47281,United States,Open,,,,https://www.farmtransparency.org/map?location=u0bvh,https://www.farmtransparency.org/facilities/u0bvh-randall-turmail
e4lbg,RANDALL WILLIN CAFO,Farm (meat),Chickens,38.651833,-75.705360,"38.651833, -75.705360",,2864,Longacre Lane,Seaford,DE,19973,United States,Open,,,,https://www.farmtransparency.org/map?location=e4lbg,https://www.farmtransparency.org/facilities/e4lbg-randall-willin-cafo
w9ozi,Randell Feedlot,Farm (meat),Cows/cattle,43.626701,-112.030098,"43.626701, -112.030098",,3251,East 145 North,Idaho Falls,ID,83401,United States,Open,Feedlot,,,https://www.farmtransparency.org/map?location=w9ozi,https://www.farmtransparency.org/facilities/w9ozi-randell-feedlot
bce4c,Randells Farm Free Range Eggs,Farm (eggs),Chickens,-29.788157,152.918365,"-29.788157, 152.918365",,75,Ellis Road,Braunstone,NSW,2460,Australia,Open,Free Range,,,https://www.farmtransparency.org/map?location=bce4c,https://www.farmtransparency.org/facilities/bce4c-randells-farm-free-range-eggs
dtx1v,Randers Pelsdyravl,Farm (skins/fur),,56.502747,10.044813,"56.502747, 10.044813",,59,Højsletvej,Randers NØ,Central Denmark Region,8930,Denmark,Open,,,,https://www.farmtransparency.org/map?location=dtx1v,https://www.farmtransparency.org/facilities/dtx1v-randers-pelsdyravl
76lwz,Randers Regnskov,Zoo,,56.457130,10.032684,"56.457130, 10.032684",,11,Hospitalsgade,Randers C,Central Denmark Region,8900,Denmark,Open,,,,https://www.farmtransparency.org/map?location=76lwz,https://www.farmtransparency.org/facilities/76lwz-randers-regnskov
7ojfl,Randie Kopkey Bear Cub Farms,Farm (meat),Cows/cattle,41.036068,-85.749435,"41.036068, -85.749435",,2619,East 1450 North,North Manchester,IN,46962,United States,Open,,,,https://www.farmtransparency.org/map?location=7ojfl,https://www.farmtransparency.org/facilities/7ojfl-randie-kopkey-bear-cub-farms
f9e78,RANDOLPH K RAY POULTRY,Farm (meat),Chickens,31.693455,-89.720085,"31.693455, -89.720085",,244,Pittman Road,Mount Olive,MS,39119,United States,Open,,,,https://www.farmtransparency.org/map?location=f9e78,https://www.farmtransparency.org/facilities/f9e78-randolph-k-ray-poultry
g7ddi,"Randolph PackingCo., Inc.",,,35.747437,-79.813553,"35.747437, -79.813553",,403,West Balfour Avenue,Asheboro,NC,27203,United States,Open,,,,https://www.farmtransparency.org/map?location=g7ddi,https://www.farmtransparency.org/facilities/g7ddi-randolph-packingco-inc
rvepq,Randolph Tompkins,Farm (dairy),Cows/cattle,41.779758,-92.142197,"41.779758, -92.142197",,1568,I Avenue,Marengo,IA,52301,United States,Open,,,,https://www.farmtransparency.org/map?location=rvepq,https://www.farmtransparency.org/facilities/rvepq-randolph-tompkins
qvwld,Randvaal Chickens CC,Slaughterhouse,,-26.485210,28.052530,"-26.485210, 28.052530",,,,,GP,,South Africa,Open,,,,https://www.farmtransparency.org/map?location=qvwld,https://www.farmtransparency.org/facilities/qvwld-randvaal-chickens-cc
y2e73,Randvaal Poultry Farms (PTY) LTD,Farm (meat),Chickens,-26.482986,28.051540,"-26.482986, 28.051540",,,Unnamed Road,,GP,,South Africa,Open,,,,https://www.farmtransparency.org/map?location=y2e73,https://www.farmtransparency.org/facilities/y2e73-randvaal-poultry-farms-pty-ltd
ahcfl,Randy & Kim Schaa,Farm (meat),Pigs,42.385719,-93.670769,"42.385719, -93.670769",,2547,280th Street,Kamrar,IA,50132,United States,Open,,,,https://www.farmtransparency.org/map?location=ahcfl,https://www.farmtransparency.org/facilities/ahcfl-randy-kim-schaa
i8npm,Randy Bergman,Farm (meat),Pigs,39.246040,-85.161728,"39.246040, -85.161728",,3553,East County Road 1200 North,Batesville,IN,47006,United States,Open,,,,https://www.farmtransparency.org/map?location=i8npm,https://www.farmtransparency.org/facilities/i8npm-randy-bergman
mf2y8,Randy Brown Farm,Farm (meat),Pigs,41.031689,-91.434319,"41.031689, -91.434319",,2469,190th Street,Mount Union,IA,52644,United States,Open,,,,https://www.farmtransparency.org/map?location=mf2y8,https://www.farmtransparency.org/facilities/mf2y8-randy-brown-farm
3uoy6,RANDY BUI/GUARDIAN ANGEL AND BUI PHAM (NEW CONSTRUCTION),Farm (meat),Chickens,38.363049,-75.373192,"38.363049, -75.373192",,6269,Friendship Road,Pittsville,MD,21850,United States,Open,,,,https://www.farmtransparency.org/map?location=3uoy6,https://www.farmtransparency.org/facilities/3uoy6-randy-bui-guardian-angel-bui-pham-new-constru
yhbef,RANDY BUI/GUARDIAN ANGEL AND BUI PHAM (NEW CONSTRUCTION),Farm (meat),Chickens,38.363049,-75.373192,"38.363049, -75.373192",,6269,Friendship Road,Pittsville,MD,21850,United States,Open,,,,https://www.farmtransparency.org/map?location=yhbef,https://www.farmtransparency.org/facilities/yhbef-randy-bui-guardian-angel-bui-pham-new-constru
rmbn9,RANDY BYNUM FARMS,Farm (meat),Chickens,34.158073,-86.294136,"34.158073, -86.294136",,283,Gieger Road,Boaz,AL,35957,United States,Open,,,,https://www.farmtransparency.org/map?location=rmbn9,https://www.farmtransparency.org/facilities/rmbn9-randy-bynum-farms
1m9sk,RANDY BYNUM FARMS,Farm (meat),Chickens,34.158073,-86.294136,"34.158073, -86.294136",,283,Gieger Road,Boaz,AL,35957,United States,Open,,,,https://www.farmtransparency.org/map?location=1m9sk,https://www.farmtransparency.org/facilities/1m9sk-randy-bynum-farms
9tep7,"RANDY CODY, POULTRY",Farm (meat),Chickens,31.684402,-90.125542,"31.684402, -90.125542",,1926,Old Highway 27 North,New Hebron,MS,39140,United States,Open,,,,https://www.farmtransparency.org/map?location=9tep7,https://www.farmtransparency.org/facilities/9tep7-randy-cody-poultry
qzvj6,RANDY COLLINS/HOME FARM,Farm (meat),Chickens,38.682964,-75.796425,"38.682964, -75.796425",,26229,Williamsburg Road,Federalsburg,MD,21632,United States,Open,,,,https://www.farmtransparency.org/map?location=qzvj6,https://www.farmtransparency.org/facilities/qzvj6-randy-collins-home-farm
4o0b5,RANDY COLLINS/HOME FARM,Farm (meat),Chickens,38.682964,-75.796425,"38.682964, -75.796425",,26229,Williamsburg Road,Federalsburg,MD,21632,United States,Open,,,,https://www.farmtransparency.org/map?location=4o0b5,https://www.farmtransparency.org/facilities/4o0b5-randy-collins-home-farm
xqv50,RANDY COLLINS/MOTHER HEN FARM,Farm (meat),Chickens,38.635902,-75.823303,"38.635902, -75.823303",,6418,Palmer Mill Road,Hurlock,MD,21643,United States,Open,,,,https://www.farmtransparency.org/map?location=xqv50,https://www.farmtransparency.org/facilities/xqv50-randy-collins-mother-hen-farm
jhrj5,Randy Cooper,Farm (meat),Chickens,36.725632,-94.208450,"36.725632, -94.208450",,,State Highway CC,Rocky Comfort,MO,64861,United States,Open,,,,https://www.farmtransparency.org/map?location=jhrj5,https://www.farmtransparency.org/facilities/jhrj5-randy-cooper
