Id,Name,Categories,Species,Lat,Lng,Lat/Lng,"Address Override","Street Num",Street,Suburb,State,Postcode,Country,"Last Known Status",Tags,"Owned By","Contracted To","Map URL","Profile URL"
o7fby,Exceldor,Slaughterhouse,,44.158619,-81.022728,"44.158619, -81.022728",,478,"14th Street",Hanover,ON,"N4N 1Z9",Canada,Open,,,,https://www.farmtransparency.org/map?location=o7fby,https://www.farmtransparency.org/facilities/o7fby-exceldor
qo1ag,Exceldor,Slaughterhouse,,45.524319,-73.003464,"45.524319, -73.003464",,125,"Rue Sainte-Anne",Saint-Damase,QC,"J0H 1J0",Canada,Open,,,,https://www.farmtransparency.org/map?location=qo1ag,https://www.farmtransparency.org/facilities/qo1ag-exceldor
2dx2p,Unknown,,,45.584759,-65.973022,"45.584759, -65.973022",,210,"Belleisle Shore Road",Kars,NB,"E5T 3E6",Canada,Open,,,,https://www.farmtransparency.org/map?location=2dx2p,https://www.farmtransparency.org/facilities/2dx2p-unknown
7oznr,Unknown,,,45.582413,-65.968575,"45.582413, -65.968575",,222,"Belleisle Shore Road",Kars,NB,"E5T 3E6",Canada,Open,,,,https://www.farmtransparency.org/map?location=7oznr,https://www.farmtransparency.org/facilities/7oznr-unknown
vrzaf,"Bayview Poultry Farms","Farm (eggs)",Chickens,45.376961,-63.457863,"45.376961, -63.457863",,948,"Shore Road",Debert,NS,"B0M 1G0",Canada,Open,,,,https://www.farmtransparency.org/map?location=vrzaf,https://www.farmtransparency.org/facilities/vrzaf-bayview-poultry-farms
nmuir,"Bayview Poultry Farms","Farm (eggs)",Chickens,45.376919,-63.457939,"45.376919, -63.457939",,948,"Shore Road",Debert,NS,"B0M 1G0",Canada,Open,,,,https://www.farmtransparency.org/map?location=nmuir,https://www.farmtransparency.org/facilities/nmuir-bayview-poultry-farms
a0ln3,"Riverview Poultry Ltd","Slaughterhouse (unconfirmed)",,43.109413,-79.533852,"43.109413, -79.533852",,6245,"Pearson Street",Smithville,ON,"L0R 2A0",Canada,Open,,,,https://www.farmtransparency.org/map?location=a0ln3,https://www.farmtransparency.org/facilities/a0ln3-riverview-poultry-ltd
amyud,Unknown,,,43.119415,-79.550819,"43.119415, -79.550819",,2986,"South Grimsby Road 5",Smithville,ON,"L0R 2A0",Canada,Open,,,,https://www.farmtransparency.org/map?location=amyud,https://www.farmtransparency.org/facilities/amyud-unknown
yr1vq,Unknown,,,43.123615,-79.553101,"43.123615, -79.553101",,6683,"Young Street",Smithville,ON,"L0R 2A0",Canada,Open,,,,https://www.farmtransparency.org/map?location=yr1vq,https://www.farmtransparency.org/facilities/yr1vq-unknown
b1l89,Unknown,,,43.120079,-79.539619,"43.120079, -79.539619",,6434,"Young Street",Smithville,ON,"L0R 2A0",Canada,Open,,,,https://www.farmtransparency.org/map?location=b1l89,https://www.farmtransparency.org/facilities/b1l89-unknown
17ny4,"Watersong Farms","Farm (meat)",Chickens,50.125450,-97.475586,"50.125450, -97.475586",,,,Warren,MB,"R0C 3E0",Canada,Open,,,,https://www.farmtransparency.org/map?location=17ny4,https://www.farmtransparency.org/facilities/17ny4-watersong-farms
qoedo,"King Capon","Farm (meat)",Chickens,44.099899,-79.386238,"44.099899, -79.386238",,18481,"Warden Avenue",Sharon,ON,"L0G 1V0",Canada,Open,,,,https://www.farmtransparency.org/map?location=qoedo,https://www.farmtransparency.org/facilities/qoedo-king-capon
vo8z0,"Fenwood Farm","Farm (meat)",Turkeys,43.132076,-80.007553,"43.132076, -80.007553",,774,"Sawmill Road",Brant,ON,"L9G 3L1",Canada,Open,,,,https://www.farmtransparency.org/map?location=vo8z0,https://www.farmtransparency.org/facilities/vo8z0-fenwood-farm
cvvgc,"Farm Fresh Eggs","Farm (eggs)",Chickens,44.219006,-79.705376,"44.219006, -79.705376",,6043,"Simcoe County Road 27",Innisfil,ON,"L0L 1L0",Canada,Open,,,,https://www.farmtransparency.org/map?location=cvvgc,https://www.farmtransparency.org/facilities/cvvgc-farm-fresh-eggs
fbt55,"Farmcrest Foods Ltd","Farm (meat), Slaughterhouse",Chickens,50.686493,-119.317924,"50.686493, -119.317924",,1880,"30 Street Southwest","Salmon Arm",BC,"V1E 3J9",Canada,Open,,,,https://www.farmtransparency.org/map?location=fbt55,https://www.farmtransparency.org/facilities/fbt55-farmcrest-foods-ltd
aqchq,"Bradner Farms","Farm (meat)",Chickens,49.105698,-122.430763,"49.105698, -122.430763",,28670,undefined,undefined,undefined,undefined,Canada,Open,,,,https://www.farmtransparency.org/map?location=aqchq,https://www.farmtransparency.org/facilities/aqchq-bradner-farms
k6fd8,"Frey's Hatchery",,,43.546146,-80.554031,"43.546146, -80.554031",,80,"Northside Drive","St. Jacobs",ON,"N0B 2N0",Canada,Open,,,,https://www.farmtransparency.org/map?location=k6fd8,https://www.farmtransparency.org/facilities/k6fd8-freys-hatchery
9qpjk,"Ancor Poultry Ltd","Farm (eggs)",Chickens,49.029881,-122.350273,"49.029881, -122.350273",,31534,"King Road","North Poplar",BC,"V2T 5Z3",Canada,Open,,,,https://www.farmtransparency.org/map?location=9qpjk,https://www.farmtransparency.org/facilities/9qpjk-ancor-poultry-ltd
x3lhq,Unknown,,,49.145470,-98.399597,"49.145470, -98.399597",,19-2-7W,"Unnamed Road",Darlingford,MB,"R0G 0L0",Canada,Open,,,,https://www.farmtransparency.org/map?location=x3lhq,https://www.farmtransparency.org/facilities/x3lhq-unknown
ga92e,"Milford Bay Trout Farm","Farm (meat) (unconfirmed)","Fish/sealife (unconfirmed)",45.101894,-79.481163,"45.101894, -79.481163",,1224,"Rural Route 6",Bracebridge,ON,"P1L 1X4",Canada,Open,,,,https://www.farmtransparency.org/map?location=ga92e,https://www.farmtransparency.org/facilities/ga92e-milford-bay-trout-farm
kyig6,"Excelsior Hog Farm","Farm (meat)",Pigs,49.105415,-122.306274,"49.105415, -122.306274",,33189,"Harris Road",Abbotsford,BC,"V4X 1V8",Canada,Open,,,,https://www.farmtransparency.org/map?location=kyig6,https://www.farmtransparency.org/facilities/kyig6-excelsior-hog-farm
nsoul,"Kasko Cattle Co","Farm (meat)",Cows/cattle,49.756840,-112.640007,"49.756840, -112.640007",,,"Township Road 94","Diamond City",AB,"T0K 0T0",Canada,Open,,,,https://www.farmtransparency.org/map?location=nsoul,https://www.farmtransparency.org/facilities/nsoul-kasko-cattle-co
tgodd,"Van Raay Paskal Farms Ltd","Farm (meat)",Cows/cattle,49.871712,-112.769653,"49.871712, -112.769653",,105050,"Rogers Avenue South","Picture Butte",AB,"T0K 1V0",Canada,Open,,,,https://www.farmtransparency.org/map?location=tgodd,https://www.farmtransparency.org/facilities/tgodd-van-raay-paskal-farms-ltd
3mbyk,"Kolk Farms Ltd","Farm (meat)",Cows/cattle,49.924053,-112.663895,"49.924053, -112.663895",,,"Range Road 203","Iron Springs",AB,"T0K 1G0",Canada,Open,,,,https://www.farmtransparency.org/map?location=3mbyk,https://www.farmtransparency.org/facilities/3mbyk-kolk-farms-ltd
gfff3,"Calgary Stockyards-Strathmore",Saleyard,,51.039864,-113.430870,"51.039864, -113.430870",,,"Trans-Canada Highway",Lyalta,AB,"T0J 1Y0",Canada,Open,,,,https://www.farmtransparency.org/map?location=gfff3,https://www.farmtransparency.org/facilities/gfff3-calgary-stockyards-strathmore
dzmhu,"Balog Auction Services Inc.",Saleyard,,49.661312,-112.744003,"49.661312, -112.744003",,416,"Trackside Drive","Diamond City",AB,"T0K 0T0",Canada,Open,,,,https://www.farmtransparency.org/map?location=dzmhu,https://www.farmtransparency.org/facilities/dzmhu-balog-auction-services-inc
l6pih,"Nilsson Bros.",Saleyard,,54.159855,-113.676514,"54.159855, -113.676514",,60020,"Range Road 253",Clyde,AB,"T0G 0P0",Canada,Open,,,,https://www.farmtransparency.org/map?location=l6pih,https://www.farmtransparency.org/facilities/l6pih-nilsson-bros
5o54f,"Nilsson Bros.","Farm (meat)",Cows/cattle,54.159855,-113.676514,"54.159855, -113.676514",,60020,"Range Road 253",Clyde,AB,"T0G 0P0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=5o54f,https://www.farmtransparency.org/facilities/5o54f-nilsson-bros
3yfhm,"Winnipeg Livestock Sales",Saleyard,,49.995777,-97.320045,"49.995777, -97.320045",,67059,"Provincial Road 236",Rosser,MB,"R0H 1E0",Canada,Open,,,,https://www.farmtransparency.org/map?location=3yfhm,https://www.farmtransparency.org/facilities/3yfhm-winnipeg-livestock-sales
y9era,"Saskatoon Livestock Sales",Saleyard,,52.125641,-106.885445,"52.125641, -106.885445",,,"Unnamed Road",Grandora,SK,"S0K 1V0",Canada,Open,,,,https://www.farmtransparency.org/map?location=y9era,https://www.farmtransparency.org/facilities/y9era-saskatoon-livestock-sales
qqv7r,"Sunderland Hog Farm","Farm (meat)",Pigs,53.072643,-110.319099,"53.072643, -110.319099",,30069,"Township Road 474","Paradise Valley",AB,"T0B 3R0",Canada,Open,,,,https://www.farmtransparency.org/map?location=qqv7r,https://www.farmtransparency.org/facilities/qqv7r-sunderland-hog-farm
bx24j,"The Whole Pig","Farm (meat)",Pigs,43.345352,-81.617661,"43.345352, -81.617661",,37904,"Huron 83",Dashwood,ON,"N0M 1N0",Canada,Open,,,,https://www.farmtransparency.org/map?location=bx24j,https://www.farmtransparency.org/facilities/bx24j-the-whole-pig
kgk92,"Mayfair Colony Farms Ltd","Farm (meat)",Pigs,49.063042,-99.841904,"49.063042, -99.841904",,,"Unnamed Road",Ninga,MB,"R0K 1S0",Canada,Open,,,,https://www.farmtransparency.org/map?location=kgk92,https://www.farmtransparency.org/facilities/kgk92-mayfair-colony-farms-ltd
aot0l,"Lilly Pork Ltd.","Farm (meat)",Pigs,52.490971,-113.860634,"52.490971, -113.860634",,,"Township Road 410",Bentley,AB,"T0C 0J0",Canada,Open,,,,https://www.farmtransparency.org/map?location=aot0l,https://www.farmtransparency.org/facilities/aot0l-lilly-pork-ltd
obwdz,"Nolan Cattle Company","Farm (meat)",Cows/cattle,49.891487,-112.664787,"49.891487, -112.664787",,,"Range Road 203","Iron Springs",AB,"T0K 1G0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=obwdz,https://www.farmtransparency.org/facilities/obwdz-nolan-cattle-company
umog7,Unknown,"Farm (meat)",Cows/cattle,49.904678,-112.617645,"49.904678, -112.617645",,,"Alberta 845","Iron Springs",AB,"T0K 1G0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=umog7,https://www.farmtransparency.org/facilities/umog7-unknown
48s9o,Unknown,"Farm (meat)",Cows/cattle,49.900837,-112.619087,"49.900837, -112.619087",,,"Alberta 845","Iron Springs",AB,"T0K 1G0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=48s9o,https://www.farmtransparency.org/facilities/48s9o-unknown
6ish3,"Stronks Feedlot East Lot","Farm (meat)",Cows/cattle,49.870258,-112.664124,"49.870258, -112.664124",,,"Range Road 204","Picture Butte",AB,"T0K 1V0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=6ish3,https://www.farmtransparency.org/facilities/6ish3-stronks-feedlot-east-lot
lpsvk,Unknown,,,49.864468,-112.667152,"49.864468, -112.667152",,,"Range Road 204","Picture Butte",AB,"T0K 1V0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=lpsvk,https://www.farmtransparency.org/facilities/lpsvk-unknown
jtq8e,"Hamiota Feedlot","Farm (meat)",Cows/cattle,50.184822,-100.673607,"50.184822, -100.673607",,,,Hamiota,MB,"R0M 0T0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=jtq8e,https://www.farmtransparency.org/facilities/jtq8e-hamiota-feedlot
mx2mk,"TFS Expanse Feedlot","Farm (meat)",Cows/cattle,50.100708,-111.922264,"50.100708, -111.922264",,,"Township Road 133a",Vauxhall,AB,"T0K 2K0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=mx2mk,https://www.farmtransparency.org/facilities/mx2mk-tfs-expanse-feedlot
hc5q8,"Ajl Farms Ltd","Farm (meat)",Cows/cattle,53.582176,-116.000618,"53.582176, -116.000618",,,"Unnamed Road","Carrot Creek",AB,"T0E 0G0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=hc5q8,https://www.farmtransparency.org/facilities/hc5q8-ajl-farms-ltd
ge938,"Chinook Feeders Ltd","Farm (meat)",Cows/cattle,50.420563,-113.620216,"50.420563, -113.620216",,,"Range Road 272",Brant,AB,T0L,Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=ge938,https://www.farmtransparency.org/facilities/ge938-chinook-feeders-ltd
ajc29,"Dewilde Feeders","Farm (meat)",Cows/cattle,49.815907,-113.063103,"49.815907, -113.063103",,,"Township Road 102",Monarch,AB,"T0L 1M0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=ajc29,https://www.farmtransparency.org/facilities/ajc29-dewilde-feeders
fex37,"Jon Schooten & Son Custom Feedyard","Farm (meat)",Cows/cattle,49.842018,-112.796799,"49.842018, -112.796799",,,"Range Road 214","Picture Butte",AB,"T0K 1V0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=fex37,https://www.farmtransparency.org/facilities/fex37-jon-schooten-son-custom-feedyard
vbbg9,"Grandview Cattle Feeders Ltd","Farm (meat)",Cows/cattle,49.849144,-112.776749,"49.849144, -112.776749",,,"Alberta 843","Picture Butte",AB,"T0K 1V0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=vbbg9,https://www.farmtransparency.org/facilities/vbbg9-grandview-cattle-feeders-ltd
2t7fl,"Hutterian Brethren Church Of Albion Ridge","Farm (meat)",Cows/cattle,50.008755,-112.850349,"50.008755, -112.850349",,,"Range Road 215","Iron Springs",AB,"T0K 1G0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=2t7fl,https://www.farmtransparency.org/facilities/2t7fl-hutterian-brethren-church-albion-ridge
ztba8,"Kolk Farms Ltd.","Farm (meat)",Cows/cattle,49.923607,-112.663857,"49.923607, -112.663857",,,"Range Road 203","Iron Springs",AB,"T0K 1G0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=ztba8,https://www.farmtransparency.org/facilities/ztba8-kolk-farms-ltd
4wyw5,"Laidlaw Ranching Co","Farm (meat)",Cows/cattle,49.913544,-111.434311,"49.913544, -111.434311",,,,Ralston,AB,"T0J 2N0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=4wyw5,https://www.farmtransparency.org/facilities/4wyw5-laidlaw-ranching-co
qpj8w,"Laidlaw Ranching Co. Ltd.","Farm (meat)",Cows/cattle,49.913429,-111.434196,"49.913429, -111.434196",,,,Ralston,AB,"T0J 2N0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=qpj8w,https://www.farmtransparency.org/facilities/qpj8w-laidlaw-ranching-co-ltd
8bjuu,"Poplar Lodge Ranch Ltd","Farm (meat)",Cows/cattle,52.295441,-110.838860,"52.295441, -110.838860",,,"Buffalo Trail",Czar,AB,"T0B 0Z0",Canada,Open,,,,https://www.farmtransparency.org/map?location=8bjuu,https://www.farmtransparency.org/facilities/8bjuu-poplar-lodge-ranch-ltd
twwiz,"Schmidt Livestock Ltd","Farm (meat)",Cows/cattle,54.151512,-114.338181,"54.151512, -114.338181",,117,"Alberta 18",Bloomsbury,AB,"T0G 0G0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=twwiz,https://www.farmtransparency.org/facilities/twwiz-schmidt-livestock-ltd
vh08j,"Schmidt Livestock Ltd","Farm (meat)",Cows/cattle,54.151512,-114.338181,"54.151512, -114.338181",,117,"Alberta 18",Bloomsbury,AB,"T0G 0G0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=vh08j,https://www.farmtransparency.org/facilities/vh08j-schmidt-livestock-ltd
jdvsp,"Shipwheel Cattle","Farm (meat)",Cows/cattle,49.844292,-112.096329,"49.844292, -112.096329",,,"Township Road 104","Purple Springs",AB,"T0K 1X0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=jdvsp,https://www.farmtransparency.org/facilities/jdvsp-shipwheel-cattle
snnw9,"South Slope Feeders Ltd","Farm (meat)",Cows/cattle,50.368153,-112.081398,"50.368153, -112.081398",,,"Alberta 873",Rainier,AB,"T0J 2M0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=snnw9,https://www.farmtransparency.org/facilities/snnw9-south-slope-feeders-ltd
c4ruy,"Strangmuir Holdings","Farm (meat)",Cows/cattle,50.883667,-113.361771,"50.883667, -113.361771",,,"Range Road 252",Carseland,AB,"T0J 0M0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=c4ruy,https://www.farmtransparency.org/facilities/c4ruy-strangmuir-holdings
hh6qm,"Strangmuir Holdings","Farm (meat)",Cows/cattle,50.883667,-113.361771,"50.883667, -113.361771",,,"Range Road 252",Carseland,AB,"T0J 0M0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=hh6qm,https://www.farmtransparency.org/facilities/hh6qm-strangmuir-holdings
5xnh3,"Stronks Feedlot","Farm (meat)",Cows/cattle,49.918312,-112.756302,"49.918312, -112.756302",,,"Range Road 211","Picture Butte",AB,"T0K 1V0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=5xnh3,https://www.farmtransparency.org/facilities/5xnh3-stronks-feedlot
oye0w,"Thorlakson Feedyards Inc","Farm (meat)",Cows/cattle,51.321320,-113.900490,"51.321320, -113.900490",,273127,"Range Road 284",Balzac,AB,"T0M 0E0",Canada,Open,Feedlot,,,https://www.farmtransparency.org/map?location=oye0w,https://www.farmtransparency.org/facilities/oye0w-thorlakson-feedyards-inc
bz1qa,"Wilde Brothers Farms","Farm (meat)",Cows/cattle,49.479061,-112.763687,"49.479061, -112.763687",,,"Range Road 213",Welling,AB,"T0K 2N0",Canada,Open,,,,https://www.farmtransparency.org/map?location=bz1qa,https://www.farmtransparency.org/facilities/bz1qa-wilde-brothers-farms
gkos7,"Maple Leaf Pork",Slaughterhouse,,49.700481,-112.781807,"49.700481, -112.781807",,4141,"1 Avenue South",Fairview,AB,"T1J 4P8",Canada,Open,,,,https://www.farmtransparency.org/map?location=gkos7,https://www.farmtransparency.org/facilities/gkos7-maple-leaf-pork
witcd,"Canada Sheep and Lamb Farms Ltd","Farm (wool)",Sheep,50.035023,-97.249573,"50.035023, -97.249573",,,"Road 70N","Stony Mountain",MB,"R0C 3A0",Canada,Open,,,,https://www.farmtransparency.org/map?location=witcd,https://www.farmtransparency.org/facilities/witcd-canada-sheep-lamb-farms-ltd
errob,"Egli's Sheep Farm Ltd","Farm (wool)",Sheep,49.814270,-93.080078,"49.814270, -93.080078",,20234,"Trans-Canada Highway",Balmertown,ON,"P0V 2E0",Canada,Open,,,,https://www.farmtransparency.org/map?location=errob,https://www.farmtransparency.org/facilities/errob-eglis-sheep-farm-ltd
5m40o,"Black Sheep Farm","Farm (wool) (unconfirmed)","Sheep (unconfirmed)",44.331200,-81.008858,"44.331200, -81.008858",,115388,"Grey Road 3",Desboro,ON,"N0H 1K0",Canada,Open,,,,https://www.farmtransparency.org/map?location=5m40o,https://www.farmtransparency.org/facilities/5m40o-black-sheep-farm
h4kmz,"Parry Bay Sheep Farm","Farm (wool)",Sheep,48.390598,-123.555458,"48.390598, -123.555458",,4335,"Lindholm Road",Victoria,BC,"V9C 3Y1",Canada,Open,,,,https://www.farmtransparency.org/map?location=h4kmz,https://www.farmtransparency.org/facilities/h4kmz-parry-bay-sheep-farm
1g3uz,"Valensbrae Sheep Farm","Farm (wool)",Sheep,43.387951,-80.123611,"43.387951, -80.123611",,,"Unnamed Road",Puslinch,ON,"N0B 2J0",Canada,Open,,,,https://www.farmtransparency.org/map?location=1g3uz,https://www.farmtransparency.org/facilities/1g3uz-valensbrae-sheep-farm
m7wwc,"Nay Sheep Farm","Farm (wool)",Sheep,51.292355,-113.918373,"51.292355, -113.918373",,271130,"Range Road 285",Balzac,AB,"T0M 0E0",Canada,Open,,,,https://www.farmtransparency.org/map?location=m7wwc,https://www.farmtransparency.org/facilities/m7wwc-nay-sheep-farm
o018l,"Lismore Sheep Farm & Wool","Farm (wool)",Sheep,45.748676,-63.089897,"45.748676, -63.089897",,1389,"Louisville Road","River John",NS,"B0K 1N0",Canada,Open,,,,https://www.farmtransparency.org/map?location=o018l,https://www.farmtransparency.org/facilities/o018l-lismore-sheep-farm-wool
3j0wk,"Alberta Lamb Producers",,,51.296745,-113.997360,"51.296745, -113.997360",,97,"East Lake Ramp Northeast",Airdrie,AB,"T4A 2K4",Canada,Open,,,,https://www.farmtransparency.org/map?location=3j0wk,https://www.farmtransparency.org/facilities/3j0wk-alberta-lamb-producers
gs9gq,"Mark Martin Dairy Sheep Farm","Farm (wool)",Sheep,43.697502,-80.611488,"43.697502, -80.611488",,7016,"Side Road 18",Floradale,ON,"N0G 2K0",Canada,Open,,,,https://www.farmtransparency.org/map?location=gs9gq,https://www.farmtransparency.org/facilities/gs9gq-mark-martin-dairy-sheep-farm
oe9c4,"Topsy Farms","Farm (wool)",Sheep,44.139954,-76.801315,"44.139954, -76.801315",,14775,"Front Road",Stella,ON,"K0H 2S0",Canada,Open,,,,https://www.farmtransparency.org/map?location=oe9c4,https://www.farmtransparency.org/facilities/oe9c4-topsy-farms
94ytx,"Big Hill Sheep Farm","Farm (wool)",Sheep,51.267887,-114.452454,"51.267887, -114.452454",,41073,"Big Hill Springs Road",Cochrane,AB,"T4C 0G8",Canada,Open,,,,https://www.farmtransparency.org/map?location=94ytx,https://www.farmtransparency.org/facilities/94ytx-big-hill-sheep-farm
k4sqk,"Crannog Farm Scottish Blackface","Farm (wool)",Sheep,51.771942,-121.040703,"51.771942, -121.040703",,4485,"Trip Road","Canim Lake",BC,"V0K 1J0",Canada,Open,,,,https://www.farmtransparency.org/map?location=k4sqk,https://www.farmtransparency.org/facilities/k4sqk-crannog-farm-scottish-blackface
1deiz,"Shady Creek Lamb Co","Farm (wool)",Sheep,45.428486,-76.168045,"45.428486, -76.168045",,6046,"Ottawa 5",Kinburn,ON,"K0A 2H0",Canada,Open,,,,https://www.farmtransparency.org/map?location=1deiz,https://www.farmtransparency.org/facilities/1deiz-shady-creek-lamb-co
0bx2j,"Rampart Farm & Wool Mill","Farm (wool)",Sheep,43.316231,-80.213608,"43.316231, -80.213608",,2393,"Concession Road 6 West",Hamilton,ON,"N0B 1L0",Canada,Open,,,,https://www.farmtransparency.org/map?location=0bx2j,https://www.farmtransparency.org/facilities/0bx2j-rampart-farm-wool-mill
06oid,"Dairy Farmers of Ontario","Farm (dairy)",,43.609070,-79.729515,"43.609070, -79.729515",,6780,"Campobello Road",Mississauga,ON,"L5N 2L8",Canada,Open,,,,https://www.farmtransparency.org/map?location=06oid,https://www.farmtransparency.org/facilities/06oid-dairy-farmers-ontario
3qblc,"London Dairy Farms","Farm (dairy)",Cows/cattle,42.937794,-81.132698,"42.937794, -81.132698",,3700,"Old Victoria Road",Dorchester,ON,"N6N 1R2",Canada,Open,,,,https://www.farmtransparency.org/map?location=3qblc,https://www.farmtransparency.org/facilities/3qblc-london-dairy-farms
xjfgv,"Goldendale Farm","Farm (dairy)",Cows/cattle,44.435596,-76.024399,"44.435596, -76.024399",,76,"County Road 3",,ON,K0E,Canada,Open,,,,https://www.farmtransparency.org/map?location=xjfgv,https://www.farmtransparency.org/facilities/xjfgv-goldendale-farm
uvuik,"Mapleton's Organic Dairy","Farm (dairy)",Cows/cattle,43.823467,-80.737991,"43.823467, -80.737991",,8548,"Wellington Road 7",Moorefield,ON,"N0G 2K0",Canada,Open,,,,https://www.farmtransparency.org/map?location=uvuik,https://www.farmtransparency.org/facilities/uvuik-mapletons-organic-dairy
5kc79,"Dairy Farmers of Newfoundland","Farm (dairy)",,47.514992,-52.783836,"47.514992, -52.783836",,304,"Brookfield Road","St. John's",NL,"A1E 6J5",Canada,Open,,,,https://www.farmtransparency.org/map?location=5kc79,https://www.farmtransparency.org/facilities/5kc79-dairy-farmers-newfoundland
k2pjp,"Donia Farms Ltd","Farm (dairy)",Cows/cattle,49.081581,-122.835960,"49.081581, -122.835960",,13978,"44 Avenue",Surrey,BC,"V3S 0L2",Canada,Open,,,,https://www.farmtransparency.org/map?location=k2pjp,https://www.farmtransparency.org/facilities/k2pjp-donia-farms-ltd
mgo0p,"Haze Farms","Farm (dairy)",Cows/cattle,49.857372,-113.298943,"49.857372, -113.298943",,,"Range Road 252","Fort MacLeod",AB,"T0L 0Z0",Canada,Open,,,,https://www.farmtransparency.org/map?location=mgo0p,https://www.farmtransparency.org/facilities/mgo0p-haze-farms
jy46o,"Woolwich Dairy","Farm (dairy)",Cows/cattle,43.907799,-80.160904,"43.907799, -80.160904",,473019,"Dufferin County Road 11",Orangeville,ON,"L9W 2Z3",Canada,Open,,,,https://www.farmtransparency.org/map?location=jy46o,https://www.farmtransparency.org/facilities/jy46o-woolwich-dairy
c8v1y,"Rock Ridge Dairy","Farm (dairy)",Goats,52.616444,-113.776398,"52.616444, -113.776398",,,"Unnamed Road",Bentley,AB,"T0C 0J0",Canada,Open,,,,https://www.farmtransparency.org/map?location=c8v1y,https://www.farmtransparency.org/facilities/c8v1y-rock-ridge-dairy
prd5r,"Lakeside Dairy Ltd","Farm (dairy)",Cows/cattle,53.931362,-113.470253,"53.931362, -113.470253",,,"Range Road 242",Legal,AB,"T0G 1L0",Canada,Open,,,,https://www.farmtransparency.org/map?location=prd5r,https://www.farmtransparency.org/facilities/prd5r-lakeside-dairy-ltd
8obus,"Ontario Dairy Goat","Farm (dairy)",Goats,43.993050,-81.283562,"43.993050, -81.283562",,5,"Industrial Road",Teeswater,ON,"N0G 2S0",Canada,Open,,,,https://www.farmtransparency.org/map?location=8obus,https://www.farmtransparency.org/facilities/8obus-ontario-dairy-goat
3afvb,"Eby Manor","Farm (dairy)",Cows/cattle,43.550800,-80.527069,"43.550800, -80.527069",,1130,"Weeby Place",Waterloo,ON,"N2J 4G8",Canada,Open,,,,https://www.farmtransparency.org/map?location=3afvb,https://www.farmtransparency.org/facilities/3afvb-eby-manor
iq3us,"Willow Brae Farm",,Goats,43.551674,-80.524445,"43.551674, -80.524445",,1110,"Weeby Place",Waterloo,ON,"N2J 4G8",Canada,Open,,,,https://www.farmtransparency.org/map?location=iq3us,https://www.farmtransparency.org/facilities/iq3us-willow-brae-farm
yh6z4,"Limestone Organic Creamery","Farm (dairy)",Cows/cattle,44.345554,-76.563263,"44.345554, -76.563263",,3095,"Sydenham Road",Elginburg,ON,"K0H 1M0",Canada,Open,,,,https://www.farmtransparency.org/map?location=yh6z4,https://www.farmtransparency.org/facilities/yh6z4-limestone-organic-creamery
ls3a6,"Vita Goat Dairy","Farm (dairy)",Goats,49.181709,-96.575958,"49.181709, -96.575958",,,"Unnamed Road",Zhoda,MB,"R0A 2P0",Canada,Open,,,,https://www.farmtransparency.org/map?location=ls3a6,https://www.farmtransparency.org/facilities/ls3a6-vita-goat-dairy
oc298,"Alta Genetics Inc","Farm (meat)",Cows/cattle,51.231396,-114.023117,"51.231396, -114.023117",,263114,"Range Road 11",Balzac,AB,"T0M 0E0",Canada,Open,"Artificial Insemination (AI) Centre",,,https://www.farmtransparency.org/map?location=oc298,https://www.farmtransparency.org/facilities/oc298-alta-genetics-inc
rxucq,"Alta Genetics Inc","Farm (meat)",Cows/cattle,51.075802,-113.843079,"51.075802, -113.843079",,244151,"Range Road 283",,AB,T1Z,Canada,Open,"Artificial Insemination (AI) Centre",,,https://www.farmtransparency.org/map?location=rxucq,https://www.farmtransparency.org/facilities/rxucq-alta-genetics-inc
