approval_number,name,address,city,postcode,region,country,section,activity,slaughter,species,remarks,date_of_approval,publication_date
A743,POIOTIKA KREOPOLEIA M.I.K.E,THERMI,Thermi,57001,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 171,POIOTITA & TIMI LTD.,K. PALAMA 2 - KAMATERO,Municipal Unit of Kamatero,13122,"Regional Unit of West Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A366,POULOPOULOS SP. PANAGIOTIS,MADENA,Μάδενα,24200,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 609,POZATZIDIS KEMPAP O.E.,IPIROU 7,Piraeus,18540,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A470,PRITSAS CHRISTOS,PRODROMOS KAMPOU KARDITSA,Prodromos,43100,"Karditsa Regional Unit,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A529,"PRODAN TATIANA ""GOUGOUSKAS""",2on km SERRON-NEOCHORIOU,Neochori,62100,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A318,PROIOS THEODOROS-PROIOS THEMISTOKLIS O.E.-AFI PROIOU O.E.,NHSI IMATHIAS,Nisi,59300,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
PE 604,PSYGEIA ARKADIAS DIMITROPOULOI A.E. -ARKA FROZ A.E.,VI.PE. TRIPOLI,Tripoli Tripoli,22100,"Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A762,QUALITY FARM MONOPROSOPI EPE,KAVALA,Kavala,64100,"Kavala Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A154,R.E.KA S.A.,3 km TSAIRI-AIRPORT - RODOS,Rodos,85100,"Rhodes Regional Unit,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
A570,RISSETI MONOPROSOPI IKE,ARACHTOU 23 - MOSCHATO,Municipal Unit of Moschato,18345,"Regional Unit of South Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A806,RIZOS VASILEIOS MON. IKE,ZACHARO ILEIA,Neochori (Zacharo),27054,"Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 784,ROMIO MONOPROSOPI A.E.,MAKRYCHORI,Makrychori,40006,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S10,ROUPEL S.A.,CHORTERO SIDIROKASTROU,Chorteron Sidirokastro Serron,62300,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A24,ROUPEL S.A.,CHORTERO SERRES,Chortero,62300,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A164,S. CHONDROGIANNIS & SONS S.A.,TEMPLONIO KERKYRA,Templonion Kerkyra,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S92,S.A.G. AGGELOU A.V.E.E.,MANIAKI PISSONAS,Pissonas Kathenoi,34018,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A184,S.A.G. AGGELOU A.V.E.E.,PISSONAS EVIA,Pissonas,34018,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S149,S.D.S. LIDORIKIOU,Amygdalia Fokidas,Amygdalia Erateini,33058,"Regional Unit of Phocis,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A716,SAATZOGLOU PELAGIA,D.E. FILIPPON,Antiphilippi,64100,"Kavala Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
IMP 535,SALAS INTER GROUP SA,34 Lykosouras Str.,Peristeri,12132,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A480,SANATSIOS ATHANASIOS & CO F.P.,GERMA KASTORIA,Germas,52200,"Kastoria Regional Unit,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A579,SARIMPOGIAS S.A,DRAMA,Drama,66100,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A430,SAVVAΪDI BROS F.P.,"VI.PE. DRAMAS,DRAMA",Drama,66100,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A608,SEITIS SOTIRIOS,LARISA,Larissa,42222,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A809,SEL MEAT EPE,AGIOI APOSTOLOI,Kapandriti,19014,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 733,SELACHAS A.V.E.E.,"ZIGRA ,AGIA PARASKEVI",Agia Paraskevi,81102,"Regional Unit of Lesbos,North Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
S109,SELACHAS A.V.E.E.,"ZIGRA AG.PARASKEVIS, KALLONI",Kalloni,81107,"Regional Unit of Lesbos,North Aegean Region",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A796,SERRAIKI- THRAKIKI ALLANTOVIOMICHANIA AE - CHARINO A.E,LEFKONAS,Lefkonas,62100,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A217,SEVASTOS KOPRALIS,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S131,SFA.DI.S. A.E. O.T.A.,NEOS SKOPOS SERRON,Neos Skopos,62044,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S112,SFAGEIA ACHAIAS-SKAGIAS A.V.E.E.,VIPE PATRON B2,Achaikon Kato Achaia,25200,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S134,SFAGEIA AGIOU ATHANASIOU A.E.,AGROTEMACHIO AGIOU ATHANASIOU DRAMA,Agios Athanasios Doxato,66300,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S83,SFAGEIA AGRINIOY SINGLE MEMBER P.C.,GEFYRA ACHELOOU AGRINIO,Agrinio,30100,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S40,SFAGEIA ALMOPIAS A.E.,FOUSTANI ALMOPIAS,Aridaia,58400,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A183,SFAGEIA ALMOPIAS S.A.,1on km. E.O. FILOTIAS -FOUSTANIS,Filotia,58100,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S104,SFAGEIA AMFIKLEIAS,AMFIKLEIA FTHIOTIDOS,Amfikleia,35002,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S153,SFAGEIA ARGOLIDAS S.A.,"THESI ASPROCHOMA, ARKADIKO, EPIDAVROS",Ieron Asklipiou Lygourio,21052,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S165,SFAGEIA CHANION S.A.,KOUMPELI CHANION THESI KAFKALA,Chania,73100,"Chania Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A501,SFAGEIA CHIOU MON. A.E.,AGIOS GEORGIOS CHIOS,Ag. Georgios Sikousis,82100,"Chios Prefecture,North Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
S123,SFAGEIA DIMOU GASTOUNIS S.A.,AGGINARA GASTOUNIS,Gastouni,27300,"Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S66,SFAGEIA DIMOU PALAMA,"1ST KM PALAMA ITEAS, PALAMAS KARDITSAS",Palamas,43200,"Karditsa Regional Unit,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S151,SFAGEIA DYTIKIS FTHIOTIDAS LTD,THESI DIASERGIANI SPERCHEIADOS,Spercheiada,35003,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S38,SFAGEIA EXARCHOS A.E.,"AGIOS VISSARIOS, KARDITSA",Agios Vissarios Sofades,43300,"Karditsa Regional Unit,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S61,SFAGEIA GEORGANTONI,"AGIOS DIMITRIOS ZARAKOS, NIATA D. EYROTA",Ag Dimitrios Zarakniata,23060,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S79,SFAGEIA KARDITSAS A.E.,"KONTOSTAVLOS, KARDITSA",Karditsa Karditsa,43100,"Karditsa Regional Unit,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S 38,SFAGEIA KARELAS ASPRO PROVATO E.E.,Agios Vyssarios,Agios Vyssarios,43300,"Karditsa Regional Unit,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,bovine caprine ovine porcine,SH - Slaughterhouse,,
A98,SFAGEIA KARYSTOU S.A.,KATSARONI KARYSTOU EVIA,Katsaroni,34013,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S43,SFAGEIA KARYSTOU S.A.,KATSARONI KARYSTOU,Katsaronion Marmari,34013,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S120,SFAGEIA KOZANIS S.A.,KASLAS KOZANIS,Kozani,50100,"Regional Unit of Kozani,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S34,SFAGEIA LARISSAS S.A.,GYRTONI LARISAS,Sykouri Sykouri,40006,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S51,SFAGEIA MAVIK A.V.E.E.,2ND KM PTOLEMAIDAS - ANATOLIKOU,Ptolemaida,50200,"Regional Unit of Kozani,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S45,SFAGEIA PROSOTSANIS G. STAIKOS S.A.,"I.A. PROSOTSANIS, DRAMA",Prosotsani,66200,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S114,SFAGEIA THESPROTIAS S.A.,KORITIANI THESPROTIAS,Koritiani Igoumenitsa,46100,"Thesprotia Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S36,SFAGEIA TRIPOLEOS BOUZALA,BLOCK 7 VIPE TRIPOLIS,Tripoli,22100,"Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S143,SFAGEIA VOLOU S.A.,"LAZOU 10, PEDION AREOS, VOLOS",Nea Volos,38334,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A785,SFAGEIA VOREIOU EVOIAS KOMPOTHANASIS A.E,ISTIAIA,Istiea,34200,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S31,SFAGEIA XANTHIS S.A.,NEA MΟRSINI,N.Morsini Xanthis,67100,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S33,SFAGEIA ZHROY MI.K.E.,AGIA KYRIAKH-FILIPPIADA,Filippiada,48200,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A114,SFAGIA LARISSAS A.E.,GYRTONI LARISAS,Gyrtoni,41500,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A475,SGARDONIS GEORGIOS & CO E.E.,KOROPI MILEON MAGNISIA,Koropi,37010,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A719,SIAKOS VAS.& SIA OE,ACHARNES,Acharnes,14342,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A428,SIMONIS ANDREAS,DIAKOPTO ACHAIA,Diakopto,25003,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A221,SIVIS MICHAIL & CO E.E.,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 920,SKLAVOUNOS CHRISTOS & SKLAVOUNOS ANDREAS O.E.,KERKYRA,Corfu,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A508,SKORDILIS ALEXANDROS,"AGIA ELENI ,KERKYRA",Agio Eleni,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A351,SOFIKITIS LAZAROS - SOUVLAKIS A.E,KRANIDI ARGOLIDA,Kranidi,21300,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A483,SONS ATHANASIOY PLATI F.P.,19on km XANTHIS-AVDIRON,Avdira,67100,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A123,SONS CR. GIOLDASSI- I PAPADOPOULOS & CO FP,GEF. KALOGHIROU PREVEZA,Preveza,48100,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A715,SPENTZOS FARMS IKE,C. M. ATHINON S.A. - AG.I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A870,SPENTZOS FARMS IKE,ASPROPYRGOS,Aspropyrgos,19018,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A89,SPITIKA TROFIMA A.V.E.E.,B' VIPE VOLOS MAGNISIA,Volos,38001,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 903,STAVROU VAIOS TOU NIKOLAOU,MANDRA,Μάνδρα,19600,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 790,STRATIS GEORGIOS & SIA EMPORIO KREATON E.E.,RODOS,Rodos,85100,"Rhodes Regional Unit,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
S32,STRAVOGIANNI AFOI S.A.,THESI NISELI NEA EFESSOS,Nea Efessos Katerini,,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A423,"SVYNOU EVAGGELIA A.E.V.E. ""SVYNOU""","LIMNI PYLI KO ,DODEKANISA",Pyli,85300,"Περιφερειακή Ενότητα Κω,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
A747,SYNERGIA SA,MARATHONOS 5-7 - NEO IRAKLEIO,Μαρούσι,14121,"Regional Unit North Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A489,SYNTILIS G. KONSTANTINOS,L. MARATHONOS 48 - PALLINI,Pallini,15344,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 911,TASIOULAS V. ANGELOS,IGOUMENITSA,Igoumenitsa,46100,"Thesprotia Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A485,TASSOS DIM. ATHANASIOS S.A.,MELISSOPETRA IOANNINA,Melissopetra,44100,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
S121,TASSOS DIM. ATHANASIOS S.A.,MELISSOPETRA KONITSAS,Melissopetra Konitsa,44100,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A813,TASTY MOODS IKE,PATRA,Patras,26441,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S107,TH. KYRKOS - CHOIROTROFIKI VONITSAS S.A.,"VONITSA , AITOLOAKARNANIAS",Vonitsa,30002,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A561,TH. KYRKOS-CHOIROTROFIKI VONITSAS S.A.,VONITSA,Vonitsa,30002,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 851,THE GREEK BUTCHER E.E.,MESOCHORI,Mesochori,69100,"Rodopi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A380,THEODOROPOULOS K. VASILIOS O.E,ANDRITSAINA ILEIA,Ανδρίτσαινα,27061,"Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 824,THEOFILOS FOOD SERVICE I.K.E.,KAVALA,Kavala,64100,"Kavala Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A360,THESSALIKA KREATA A.E,PLATYKAMPOS,Platykampos,40009,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S191,THESSALIKA SFAGEIA IKE,VRYOTOPOS AMPELONA TYRNAVOY LARISAS,Vryotopos,40400,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A150,THRAKI A.E.,KRYONERI ATTIKIS,Pefkofyto,14568,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 764,TO KREOPOLEIO TIS AGORAS E.E,AG.I.RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 905,TO TSIGKELI I.K.E.,THESSALONIKI,Evosmos,56224,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A160,TOP MEAT M.E.P.E,TAVROS ATTIKIS,Municipal Unit of Tavros,17778,"Regional Unit of South Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A701,TOUFEKTSI VASILIKI,7on km E.O.SERRON-THESSALONIKIS,Serres,62124,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A350,TOULIKA NEKTARIA & SIA OE,KATERINI PIERIAS,Katerini,60100,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S73,TOURISTIKES EPICHIRISEIS TORONIS DIMOTIKI A.E.,SYKIA,Sarti Sykea,63072,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 368,TRADITIONAL TEMPI SAUSAGE E.E.,"EVAGGELISMOS, LARISA",Tempe,40004,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A848,TRIKALES GEFSEIS MONOPROSOPI I.K.E,KALYVIA,Kalyvia Thorikou,19010,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A825,TRIKALON GEYSEIS,TRIKALA,Apostoloi Trikala,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
3063/27-09-2010,TSABASSIS SINGLE-MEMBER S.A.,AKOVA/ARGOS,Argos,21200,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A780,TSAKALOZOU ANASTASIA,PATRA,Patras,26441,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 213,TSAOUSOGLOU EVAGGELIA ARGYRIOU,C. M. THESSALONIKI S.A.,Thessaloniki,54627,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A176,TSARTSARAS GEORGIOS,7on km LARISA-OMORFO,Larissa,41500,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A421,TSATOPOULOS I. & SONS A.E.V.E.,L. IONIAS 86 - ACHARNES ATTIKI,Acharnes,13674,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A420,TSEVRENIDIS NAPOLEON & CO F.P.,"VI.PE. PREVEZAS, PREVEZA",Preveza,48100,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
A827,TSILIMPERDIS ELEFTHERIOS,KALAMATA,Kalamata,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 887,TZELEPIS IOANNIS,DRAMA,Drama,66100,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A187,TZEVELEKOS S.A.,MYTIKAS KALLIANON KORINTHIA,Kalianoi,20016,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
S103,TZEVELEKOS S.A.,KALLIANOI KORINTHIAS,Kalianoi,20016,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 893,The Mart A.E.,VI.PE. TRIPOLIS,Tripoli Tripoli,22100,"Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 59,The Mart A.E.,PYLAIA THESSALONIKIS,10 Hortiatis,570,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 568,The Mart A.E.,IRAKLEIO,Heraklion,71201,"Heraklion Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
A 402,The Mart A.E.,"2on km XANTHIS-PETEINOU ,XANTHI",Xanthi,67131,"Xanthi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 281,The Mart A.E.,DIAVATA THESSALONIKI,Neochorouda,57008,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 776,The Mart A.E.,ARGYROUPOLI,Municipal Unit of Argyroupoli,16451,"Regional Unit of South Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 539,The Mart A.E.,PANEPISTIMIOY & ATHINON 103 RIO,Patras,26500,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 805,The Mart A.E.,IOANNINA,Ioannina Ioannina,45332,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
Α 935,The Mart A.E.,KALAMATA,Kalamata,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A 113,The Mart A.E.,AGIOS IOANNIS RENTIS,Municipal Unit of Nikaia,18450,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 503,The Mart A.E.,"4on km E.O.LARISAS-FARSALON, LARISA",Farsala,40300,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 417,The Mart A.E.,5on km VOLOU-LARISAS MAGNISIA,Ano Volos,38500,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 130,The Mart A.E.,PALLINI ATTIKI,Pallini,15344,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 536,UNI FOOD COMPANY MONOPROSOPI I.K.E.,KATO AGIOS IOANNIS KORINOS,Kato Agios Ioannis,60100,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A 593,V. DENAXAS A.E.,K2-10A-28 & K2-11B-29 OKAA RENTI ATHENS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
S19,V. GEORGIADI & Co F.P.,PANORAMA PROSOTSANIS,Panorama Prosotsani,66200,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A723,V. GEORGIADOU & CO FP,TERMA EYXINOU PONTOU,Drama,66131,"Drama Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A108,V. SAVVOPOULOS A.E.,AG. VARTHOLOMAIOS FLORINAS,Agios Vartholomeos,53100,"Florina Regional Unit,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
S39,V. SAVVOPOULOS S.A.,"AGIOS VARTHOLOMAIOS, FLORINA",Leptokaryai Florina,53100,"Florina Regional Unit,West Macedonia Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A310,V. TSIANAVAS S.A.,13th km NR Karditsa- Athens,Karditsa,43100,"Karditsa Regional Unit,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
